Id,Result,Aspect.Instrument.Name,Aspect.Name,Value
160333,1768496,DMS_AdviaCentaur_3,DOSE,1.340
160334,1768497,DMS_AdviaCentaur_3,DOSE,12.200
160335,1768498,DMS_AdviaCentaur_3,DOSE,4.700
160336,1768499,DMS_AdviaCentaur_3,DOSE,19.020
160337,1768500,DMS_AdviaCentaur_3,DOSE,3.520
160338,1768501,DMS_AdviaCentaur_3,DOSE,133.680
160339,1768502,DMS_AdviaCentaur_3,DOSE,5.160
160340,1768503,DMS_AdviaCentaur_3,DOSE,13.200
160341,1768504,DMS_AdviaCentaur_3,DOSE,5.400
160342,1768505,DMS_AdviaCentaur_3,DOSE,144.980
160343,1768506,DMS_AdviaCentaur_3,DOSE,1.230
160344,1768507,DMS_AdviaCentaur_3,DOSE,0.590
160345,1768508,DMS_AdviaCentaur_3,DOSE,12.800
160346,1768509,DMS_AdviaCentaur_3,DOSE,11.400
160347,1768510,DMS_AdviaCentaur_3,DOSE,0.450
160348,1768511,DMS_AdviaCentaur_3,DOSE,1.500
160349,1768512,DMS_AdviaCentaur_3,DOSE,108.290
160350,1768513,DMS_AdviaCentaur_3,DOSE,4.500
160351,1768514,DMS_AdviaCentaur_3,DOSE,3.600
160352,1768515,DMS_AdviaCentaur_3,DOSE,4.500
160353,1768516,DMS_AdviaCentaur_3,DOSE,11.080
160354,1768517,DMS_AdviaCentaur_3,DOSE,7.630
160355,1768518,DMS_AdviaCentaur_3,DOSE,1.490
160356,1768519,DMS_AdviaCentaur_3,DOSE,19.310
160357,1768520,DMS_AdviaCentaur_3,DOSE,3.450
160358,1768521,DMS_AdviaCentaur_3,DOSE,12.800
160359,1768522,DMS_AdviaCentaur_3,DOSE,5.800
160360,1768523,DMS_AdviaCentaur_3,DOSE,10.150
160361,1768524,DMS_AdviaCentaur_3,DOSE,104.530
160362,1768525,DMS_AdviaCentaur_3,DOSE,0.000
160363,1768526,DMS_AdviaCentaur_3,DOSE,4.870
160364,1768527,DMS_AdviaCentaur_3,DOSE,17.400
160365,1768528,DMS_AdviaCentaur_3,DOSE,> 600.0
160366,1768529,DMS_AdviaCentaur_3,DOSE,10.430
160367,1768530,DMS_AdviaCentaur_3,DOSE,1.350
160368,1768531,DMS_AdviaCentaur_3,DOSE,6.730
160369,1768532,DMS_AdviaCentaur_3,DOSE,17.200
160370,1768533,DMS_AdviaCentaur_3,DOSE,4.400
160371,1768534,DMS_AdviaCentaur_3,DOSE,2.420
160372,1768535,DMS_AdviaCentaur_3,DOSE,0.062
160373,1768536,DMS_AdviaCentaur_3,DOSE,54.490
160374,1768537,DMS_AdviaCentaur_3,DOSE,0.320
160375,1768538,DMS_AdviaCentaur_3,DOSE,1099.610
160376,1768539,DMS_AdviaCentaur_3,DOSE,5.650
160377,1768540,DMS_AdviaCentaur_3,DOSE,15.300
160378,1768541,DMS_AdviaCentaur_3,DOSE,8.900
160379,1768542,DMS_AdviaCentaur_3,DOSE,12.120
160380,1768543,DMS_AdviaCentaur_3,DOSE,0.000
160381,1768544,DMS_AdviaCentaur_3,DOSE,2.230
160382,1768545,DMS_AdviaCentaur_3,DOSE,6.390
160383,1768546,DMS_AdviaCentaur_3,DOSE,11.800
160384,1768547,DMS_AdviaCentaur_3,DOSE,2.800
160385,1768548,DMS_AdviaCentaur_3,DOSE,144.980
160386,1768549,DMS_AdviaCentaur_3,DOSE,3.520
160387,1768550,DMS_AdviaCentaur_3,DOSE,133.680
160388,1768551,DMS_AdviaCentaur_3,DOSE,5.160
160389,1768552,DMS_AdviaCentaur_3,DOSE,13.200
160390,1768553,DMS_AdviaCentaur_3,DOSE,5.400
160391,1768554,DMS_AdviaCentaur_3,DOSE,1.230
160392,1768555,DMS_AdviaCentaur_3,DOSE,0.590
160393,1768556,DMS_AdviaCentaur_3,DOSE,12.800
160394,1768557,DMS_AdviaCentaur_3,DOSE,11.400
160395,1768558,DMS_AdviaCentaur_3,DOSE,0.450
160396,1768559,DMS_AdviaCentaur_3,DOSE,1.500
160397,1768560,DMS_AdviaCentaur_3,DOSE,108.290
160398,1768561,DMS_AdviaCentaur_3,DOSE,4.500
160399,1768562,DMS_AdviaCentaur_3,DOSE,3.600
160400,1768563,DMS_AdviaCentaur_3,DOSE,4.500
160401,1768564,DMS_AdviaCentaur_3,DOSE,11.080
160402,1768565,DMS_AdviaCentaur_3,DOSE,7.630
160403,1768566,DMS_AdviaCentaur_3,DOSE,1.490
160404,1768567,DMS_AdviaCentaur_3,DOSE,19.310
160405,1768568,DMS_AdviaCentaur_3,DOSE,3.450
160406,1768569,DMS_AdviaCentaur_3,DOSE,12.800
160407,1768570,DMS_AdviaCentaur_3,DOSE,5.800
160408,1768571,DMS_AdviaCentaur_3,DOSE,10.150
160409,1768572,DMS_AdviaCentaur_3,DOSE,104.530
160410,1768573,DMS_AdviaCentaur_3,DOSE,0.000
160411,1768574,DMS_AdviaCentaur_3,DOSE,4.870
160412,1768575,DMS_AdviaCentaur_3,DOSE,17.400
160413,1768576,DMS_AdviaCentaur_3,DOSE,> 600.0
160414,1768577,DMS_AdviaCentaur_3,DOSE,16.400
160415,1768578,DMS_AdviaCentaur_3,DOSE,6.000
160416,1768579,DMS_AdviaCentaur_3,DOSE,22.590
160417,1768580,DMS_AdviaCentaur_3,DOSE,34.510
160418,1768581,DMS_AdviaCentaur_3,DOSE,2.760
160419,1768582,DMS_AdviaCentaur_3,DOSE,197.220
160420,1768583,DMS_AdviaCentaur_3,DOSE,6.920
160421,1768584,DMS_AdviaCentaur_3,DOSE,7.600
160422,1768585,DMS_AdviaCentaur_3,DOSE,5.600
160423,1768586,DMS_AdviaCentaur_3,DOSE,11.630
160424,1768587,DMS_AdviaCentaur_3,DOSE,1.930
160425,1768588,DMS_AdviaCentaur_3,DOSE,221.170
160426,1768589,DMS_AdviaCentaur_3,DOSE,2.110
160427,1768590,DMS_AdviaCentaur_3,DOSE,15.000
160428,1768591,DMS_AdviaCentaur_3,DOSE,13.400
160429,1768592,DMS_AdviaCentaur_3,DOSE,26.840
160430,1768593,DMS_AdviaCentaur_3,DOSE,1.170
160431,1768594,DMS_AdviaCentaur_3,DOSE,265.130
160432,1768595,DMS_AdviaCentaur_3,DOSE,1.610
160433,1768596,DMS_AdviaCentaur_3,DOSE,9.400
160434,1768597,DMS_AdviaCentaur_3,DOSE,5.300
160435,1768598,DMS_AdviaCentaur_3,DOSE,11.100
160436,1768599,DMS_AdviaCentaur_3,DOSE,0.890
160437,1768600,DMS_AdviaCentaur_3,DOSE,8.770
160438,1768601,DMS_AdviaCentaur_3,DOSE,4.820
160439,1768602,DMS_AdviaCentaur_3,DOSE,5.200
160440,1768603,DMS_AdviaCentaur_3,DOSE,3.800
160441,1768604,DMS_AdviaCentaur_3,DOSE,11.080
160442,1768605,DMS_AdviaCentaur_3,DOSE,1.500
160443,1768606,DMS_AdviaCentaur_3,DOSE,108.290
160444,1768607,DMS_AdviaCentaur_3,DOSE,4.500
160445,1768608,DMS_AdviaCentaur_3,DOSE,3.600
160446,1768609,DMS_AdviaCentaur_3,DOSE,4.500
160447,1768610,DMS_AdviaCentaur_3,DOSE,7.630
160448,1768611,DMS_AdviaCentaur_3,DOSE,1.490
160449,1768612,DMS_AdviaCentaur_3,DOSE,19.310
160450,1768613,DMS_AdviaCentaur_3,DOSE,3.450
160451,1768614,DMS_AdviaCentaur_3,DOSE,12.800
160452,1768615,DMS_AdviaCentaur_3,DOSE,5.800
160453,1768616,DMS_AdviaCentaur_3,DOSE,10.150
160454,1768617,DMS_AdviaCentaur_3,DOSE,104.530
160455,1768618,DMS_AdviaCentaur_3,DOSE,0.000
160456,1768619,DMS_AdviaCentaur_3,DOSE,4.870
160457,1768620,DMS_AdviaCentaur_3,DOSE,17.400
160458,1768621,DMS_AdviaCentaur_3,DOSE,> 600.0
160459,1768622,DMS_AdviaCentaur_3,DOSE,16.400
160460,1768623,DMS_AdviaCentaur_3,DOSE,6.000
160461,1768624,DMS_AdviaCentaur_3,DOSE,22.590
160462,1768625,DMS_AdviaCentaur_3,DOSE,34.510
160463,1768626,DMS_AdviaCentaur_3,DOSE,2.760
160464,1768627,DMS_AdviaCentaur_3,DOSE,197.220
160465,1768628,DMS_AdviaCentaur_3,DOSE,6.920
160466,1768629,DMS_AdviaCentaur_3,DOSE,7.600
160467,1768630,DMS_AdviaCentaur_3,DOSE,5.600
160468,1768631,DMS_AdviaCentaur_3,DOSE,11.630
160469,1768632,DMS_AdviaCentaur_3,DOSE,1.930
160470,1769084,DMS_AdviaCentaur_3,DOSE,113.580
160471,1769085,DMS_AdviaCentaur_3,DOSE,2.440
160472,1769086,DMS_AdviaCentaur_3,DOSE,6.200
160473,1769087,DMS_AdviaCentaur_3,DOSE,3.700
160474,1769088,DMS_AdviaCentaur_3,DOSE,262.300
160475,1769089,DMS_AdviaCentaur_3,DOSE,8.330
160476,1769090,DMS_AdviaCentaur_3,DOSE,2.460
160477,1769095,DMS_AdviaCentaur_3,DOSE,> 1650.00
160478,1769100,DMS_AdviaCentaur_3,DOSE,1897.510
160479,1769101,DMS_AdviaCentaur_3,DOSE,2.340
160480,1707992,DMS_AdviaCentaur_3,DOSE,1.000
160481,1769102,DMS_AdviaCentaur_3,DOSE,2.400
160482,1769103,DMS_AdviaCentaur_3,DOSE,6.200
160483,1769104,DMS_AdviaCentaur_3,DOSE,1.500
160484,1769105,DMS_AdviaCentaur_3,DOSE,13.620
160485,1769106,DMS_AdviaCentaur_3,DOSE,1.060
160486,1769107,DMS_AdviaCentaur_3,DOSE,458.330
160487,1769112,DMS_AdviaCentaur_3,DOSE,2.340
160488,1769113,DMS_AdviaCentaur_3,DOSE,1.000
160489,1769114,DMS_AdviaCentaur_3,DOSE,2.400
160490,1769115,DMS_AdviaCentaur_3,DOSE,6.200
160491,1769116,DMS_AdviaCentaur_3,DOSE,1.500
160492,1769117,DMS_AdviaCentaur_3,DOSE,13.620
160493,1769118,DMS_AdviaCentaur_3,DOSE,1.060
160494,1769119,DMS_AdviaCentaur_3,DOSE,458.330
160495,1769120,DMS_AdviaCentaur_3,DOSE,16.760
160496,1769121,DMS_AdviaCentaur_3,DOSE,5.849
160497,1769122,DMS_AdviaCentaur_3,DOSE,3.339
160498,1769123,DMS_AdviaCentaur_3,DOSE,0.923
160499,1769124,DMS_AdviaCentaur_3,DOSE,238.940
160500,1769133,DMS_AdviaCentaur_3,DOSE,1.840
160501,1769134,DMS_AdviaCentaur_3,DOSE,8.700
160502,1769135,DMS_AdviaCentaur_3,DOSE,4.800
160503,1769136,DMS_AdviaCentaur_3,DOSE,0.520
160504,1769137,DMS_AdviaCentaur_3,DOSE,3.120
160505,1769138,DMS_AdviaCentaur_3,DOSE,23.900
160506,1769139,DMS_AdviaCentaur_3,DOSE,14.400
160507,1769140,DMS_AdviaCentaur_3,DOSE,0.240
160508,1769149,DMS_AdviaCentaur_3,DOSE,0.240
160509,1769150,DMS_AdviaCentaur_3,DOSE,3.120
160510,1769151,DMS_AdviaCentaur_3,DOSE,23.900
160511,1769152,DMS_AdviaCentaur_3,DOSE,14.400
160512,1769153,DMS_AdviaCentaur_3,DOSE,171.390
160513,1769166,DMS_AdviaCentaur_3,DOSE,2.660
160514,1769191,DMS_AdviaCentaur_3,DOSE,9.610
160515,1769200,DMS_AdviaCentaur_3,DOSE,7.200
160516,1769201,DMS_AdviaCentaur_3,DOSE,6.800
160517,1769203,DMS_AdviaCentaur_3,DOSE,2.700
160518,1769204,DMS_AdviaCentaur_3,DOSE,4.570
160519,1769206,DMS_AdviaCentaur_3,DOSE,13.430
160520,1769207,DMS_AdviaCentaur_3,DOSE,7.000
160521,1769209,DMS_AdviaCentaur_3,DOSE,0.036
160522,1769210,DMS_AdviaCentaur_3,DOSE,14.200
160523,1769211,DMS_AdviaCentaur_3,DOSE,3.350
160524,1769213,DMS_AdviaCentaur_3,DOSE,3.720
160525,1769214,DMS_AdviaCentaur_3,DOSE,4.300
160526,1769216,DMS_AdviaCentaur_3,DOSE,9.100
160527,1769217,DMS_AdviaCentaur_3,DOSE,12.910
160528,1769219,DMS_AdviaCentaur_3,DOSE,0.950
160529,1769220,DMS_AdviaCentaur_3,DOSE,268.140
160530,1769221,DMS_AdviaCentaur_3,DOSE,2.840
160531,1769222,DMS_AdviaCentaur_3,DOSE,5.100
160532,1769223,DMS_AdviaCentaur_3,DOSE,1.900
160533,1769224,DMS_AdviaCentaur_3,DOSE,8.590
160534,1769225,DMS_AdviaCentaur_3,DOSE,0.110
160535,1769226,DMS_AdviaCentaur_3,DOSE,69.040
160536,1769227,DMS_AdviaCentaur_3,DOSE,3.070
160537,1769238,DMS_AdviaCentaur_3,DOSE,7.200
160538,1769239,DMS_AdviaCentaur_3,DOSE,6.800
160539,1769240,DMS_AdviaCentaur_3,DOSE,2.700
160540,1769241,DMS_AdviaCentaur_3,DOSE,4.570
160541,1769242,DMS_AdviaCentaur_3,DOSE,13.430
160542,1769243,DMS_AdviaCentaur_3,DOSE,7.000
160543,1769244,DMS_AdviaCentaur_3,DOSE,0.036
160544,1769245,DMS_AdviaCentaur_3,DOSE,14.200
160545,1769246,DMS_AdviaCentaur_3,DOSE,3.350
160546,1769247,DMS_AdviaCentaur_3,DOSE,3.720
160547,1769248,DMS_AdviaCentaur_3,DOSE,4.300
160548,1769249,DMS_AdviaCentaur_3,DOSE,9.100
160549,1769250,DMS_AdviaCentaur_3,DOSE,12.910
160550,1769251,DMS_AdviaCentaur_3,DOSE,0.950
160551,1769252,DMS_AdviaCentaur_3,DOSE,268.140
160552,1769253,DMS_AdviaCentaur_3,DOSE,2.840
160553,1769254,DMS_AdviaCentaur_3,DOSE,5.100
160554,1769255,DMS_AdviaCentaur_3,DOSE,1.900
160555,1769256,DMS_AdviaCentaur_3,DOSE,8.590
160556,1769257,DMS_AdviaCentaur_3,DOSE,0.110
160557,1769258,DMS_AdviaCentaur_3,DOSE,69.040
160558,1769259,DMS_AdviaCentaur_3,DOSE,3.070
160559,1769260,DMS_AdviaCentaur_3,DOSE,10.170
160560,1769261,DMS_AdviaCentaur_3,DOSE,2.640
160561,1769262,DMS_AdviaCentaur_3,DOSE,146.310
160562,1769263,DMS_AdviaCentaur_3,DOSE,4.310
160563,1769264,DMS_AdviaCentaur_3,DOSE,5.700
160564,1769265,DMS_AdviaCentaur_3,DOSE,2.800
160565,1769266,DMS_AdviaCentaur_3,DOSE,10.170
160566,1769267,DMS_AdviaCentaur_3,DOSE,2.640
160567,1769268,DMS_AdviaCentaur_3,DOSE,146.310
160568,1769269,DMS_AdviaCentaur_3,DOSE,4.310
160569,1769270,DMS_AdviaCentaur_3,DOSE,5.700
160570,1769271,DMS_AdviaCentaur_3,DOSE,2.800
160571,1769272,DMS_AdviaCentaur_3,DOSE,61.130
160572,1769277,DMS_AdviaCentaur_3,DOSE,333.940
160573,1769278,DMS_AdviaCentaur_3,DOSE,2.820
160574,1769279,DMS_AdviaCentaur_3,DOSE,4.900
160575,1769280,DMS_AdviaCentaur_3,DOSE,3.000
160576,1769281,DMS_AdviaCentaur_3,DOSE,11.680
160577,1769282,DMS_AdviaCentaur_3,DOSE,1.240
160578,1769299,DMS_AdviaCentaur_3,DOSE,1.350
160579,1769300,DMS_AdviaCentaur_3,DOSE,2.390
160580,1769301,DMS_AdviaCentaur_3,DOSE,11.190
160581,1769302,DMS_AdviaCentaur_3,DOSE,0.880
160582,1706696,DMS_AdviaCentaur_3,DOSE,2.200
160583,1706700,DMS_AdviaCentaur_3,DOSE,1.620
160584,1706701,DMS_AdviaCentaur_3,DOSE,146.450
160585,1706699,DMS_AdviaCentaur_3,DOSE,16.500
160586,1769319,DMS_AdviaCentaur_3,DOSE,1.360
160587,1769320,DMS_AdviaCentaur_3,DOSE,139.070
160588,1769321,DMS_AdviaCentaur_3,DOSE,2.280
160589,1706697,DMS_AdviaCentaur_3,DOSE,2.700
160590,1706698,DMS_AdviaCentaur_3,DOSE,4.700
160591,1769322,DMS_AdviaCentaur_3,DOSE,2.310
160592,1769323,DMS_AdviaCentaur_3,DOSE,2.700
160593,1769324,DMS_AdviaCentaur_3,DOSE,127.100
160594,1769325,DMS_AdviaCentaur_3,DOSE,24.000
160595,1769326,DMS_AdviaCentaur_3,DOSE,0.250
160596,1769339,DMS_AdviaCentaur_3,DOSE,0.250
160597,1769340,DMS_AdviaCentaur_3,DOSE,2.700
160598,1769341,DMS_AdviaCentaur_3,DOSE,127.100
160599,1769342,DMS_AdviaCentaur_3,DOSE,24.000
160600,1769343,DMS_AdviaCentaur_3,DOSE,5.570
160601,1769344,DMS_AdviaCentaur_3,DOSE,9.000
160602,1769345,DMS_AdviaCentaur_3,DOSE,102.420
160603,1769346,DMS_AdviaCentaur_3,DOSE,5.980
160604,1769347,DMS_AdviaCentaur_3,DOSE,29.500
160605,1769348,DMS_AdviaCentaur_3,DOSE,8.500
160606,1769349,DMS_AdviaCentaur_3,DOSE,8.630
160607,1769363,DMS_AdviaCentaur_3,DOSE,5.570
160608,1769364,DMS_AdviaCentaur_3,DOSE,9.000
160609,1769365,DMS_AdviaCentaur_3,DOSE,102.420
160610,1769366,DMS_AdviaCentaur_3,DOSE,5.980
160611,1769367,DMS_AdviaCentaur_3,DOSE,29.500
160612,1769368,DMS_AdviaCentaur_3,DOSE,8.500
160613,1769369,DMS_AdviaCentaur_3,DOSE,8.630
160614,1769396,DMS_AdviaCentaur_3,DOSE,0.040
160615,1769405,DMS_AdviaCentaur_3,DOSE,0.910
160616,1769406,DMS_AdviaCentaur_3,DOSE,50.980
160617,1769407,DMS_AdviaCentaur_3,DOSE,3.400
160618,1769408,DMS_AdviaCentaur_3,DOSE,4.700
160619,1769409,DMS_AdviaCentaur_3,DOSE,0.900
160620,1769410,DMS_AdviaCentaur_3,DOSE,19.960
160621,1769419,DMS_AdviaCentaur_3,DOSE,0.300
160622,1769421,DMS_AdviaCentaur_3,DOSE,0.000
160623,1769422,DMS_AdviaCentaur_3,DOSE,69.820
160624,1769424,DMS_AdviaCentaur_3,DOSE,60.720
160625,1769425,DMS_AdviaCentaur_3,DOSE,26.030
160626,1769426,DMS_AdviaCentaur_3,DOSE,7.160
160627,1769436,DMS_AdviaCentaur_3,DOSE,0.000
160628,1769438,DMS_AdviaCentaur_3,DOSE,69.820
160629,1769439,DMS_AdviaCentaur_3,DOSE,0.300
160630,1769441,DMS_AdviaCentaur_3,DOSE,60.720
160631,1769442,DMS_AdviaCentaur_3,DOSE,26.030
160632,1769443,DMS_AdviaCentaur_3,DOSE,7.160
160633,1769446,DMS_AdviaCentaur_3,DOSE,1.160
160634,1769447,DMS_AdviaCentaur_3,DOSE,0.773
160635,1769448,DMS_AdviaCentaur_3,DOSE,318.640
160636,1769449,DMS_AdviaCentaur_3,DOSE,1.090
160637,1769450,DMS_AdviaCentaur_3,DOSE,8.700
160638,1769451,DMS_AdviaCentaur_3,DOSE,1.500
160639,1769452,DMS_AdviaCentaur_3,DOSE,16.270
160640,1769453,DMS_AdviaCentaur_3,DOSE,1.730
160641,1769454,DMS_AdviaCentaur_3,DOSE,16.270
160642,1769455,DMS_AdviaCentaur_3,DOSE,1.730
160643,1769456,DMS_AdviaCentaur_3,DOSE,318.640
160644,1769457,DMS_AdviaCentaur_3,DOSE,1.090
160645,1769458,DMS_AdviaCentaur_3,DOSE,8.700
160646,1769459,DMS_AdviaCentaur_3,DOSE,1.500
160647,1769460,DMS_AdviaCentaur_3,DOSE,4.870
160648,1769461,DMS_AdviaCentaur_3,DOSE,1.550
160649,1769462,DMS_AdviaCentaur_3,DOSE,4.300
160650,1769463,DMS_AdviaCentaur_3,DOSE,8.700
160651,1769464,DMS_AdviaCentaur_3,DOSE,5.800
160652,1769465,DMS_AdviaCentaur_3,DOSE,1.550
160653,1769466,DMS_AdviaCentaur_3,DOSE,4.300
160654,1769467,DMS_AdviaCentaur_3,DOSE,8.700
160655,1769468,DMS_AdviaCentaur_3,DOSE,5.800
160656,1769469,DMS_AdviaCentaur_3,DOSE,2.630
160657,1769470,DMS_AdviaCentaur_3,DOSE,0.680
160658,1769471,DMS_AdviaCentaur_3,DOSE,0.990
160659,1769472,DMS_AdviaCentaur_3,DOSE,7.980
160660,1769473,DMS_AdviaCentaur_3,DOSE,371.070
160661,1769474,DMS_AdviaCentaur_3,DOSE,3.670
160662,1769475,DMS_AdviaCentaur_3,DOSE,6.200
160663,1769476,DMS_AdviaCentaur_3,DOSE,11.900
160664,1769477,DMS_AdviaCentaur_3,DOSE,50.710
160665,1769478,DMS_AdviaCentaur_3,DOSE,1.990
160666,1769479,DMS_AdviaCentaur_3,DOSE,3.117
160667,1769480,DMS_AdviaCentaur_3,DOSE,1.196
160668,1769481,DMS_AdviaCentaur_3,DOSE,2.014
160669,1769482,DMS_AdviaCentaur_3,DOSE,10.900
160670,1769483,DMS_AdviaCentaur_3,DOSE,10.200
160671,1769484,DMS_AdviaCentaur_3,DOSE,0.550
160672,1769485,DMS_AdviaCentaur_3,DOSE,3.950
160673,1769486,DMS_AdviaCentaur_3,DOSE,5.500
160674,1769487,DMS_AdviaCentaur_3,DOSE,14.500
160675,1769488,DMS_AdviaCentaur_3,DOSE,28.470
160676,1769489,DMS_AdviaCentaur_3,DOSE,2.390
160677,1769490,DMS_AdviaCentaur_3,DOSE,1.000
160678,1769491,DMS_AdviaCentaur_3,DOSE,4.600
160679,1769492,DMS_AdviaCentaur_3,DOSE,1.000
160680,1769493,DMS_AdviaCentaur_3,DOSE,23.710
160681,1769494,DMS_AdviaCentaur_3,DOSE,1.500
160682,1769495,DMS_AdviaCentaur_3,DOSE,24.940
160683,1769496,DMS_AdviaCentaur_3,DOSE,23.710
160684,1769497,DMS_AdviaCentaur_3,DOSE,1.500
160685,1769498,DMS_AdviaCentaur_3,DOSE,24.940
160686,1769499,DMS_AdviaCentaur_3,DOSE,1.000
160687,1769500,DMS_AdviaCentaur_3,DOSE,4.600
160688,1769501,DMS_AdviaCentaur_3,DOSE,1.000
160689,1769502,DMS_AdviaCentaur_3,DOSE,3.250
160690,1769503,DMS_AdviaCentaur_3,DOSE,0.100
160691,1769504,DMS_AdviaCentaur_3,DOSE,36.700
160692,1769505,DMS_AdviaCentaur_3,DOSE,4.450
160693,1769506,DMS_AdviaCentaur_3,DOSE,4.300
160694,1769507,DMS_AdviaCentaur_3,DOSE,3.100
160695,1769508,DMS_AdviaCentaur_3,DOSE,0.007
160696,1769509,DMS_AdviaCentaur_3,DOSE,11.640
160697,1769510,DMS_AdviaCentaur_3,DOSE,14.860
160698,1769511,DMS_AdviaCentaur_3,DOSE,1.340
160699,1769512,DMS_AdviaCentaur_3,DOSE,7.420
160700,1769513,DMS_AdviaCentaur_3,DOSE,2.590
160701,1769514,DMS_AdviaCentaur_3,DOSE,8.200
160702,1769515,DMS_AdviaCentaur_3,DOSE,3.400
160703,1769516,DMS_AdviaCentaur_3,DOSE,50.510
160704,1769517,DMS_AdviaCentaur_3,DOSE,1.170
160705,1769518,DMS_AdviaCentaur_3,DOSE,492.690
160706,1769519,DMS_AdviaCentaur_3,DOSE,50.510
160707,1769520,DMS_AdviaCentaur_3,DOSE,1.170
160708,1769521,DMS_AdviaCentaur_3,DOSE,492.690
160709,1769522,DMS_AdviaCentaur_3,DOSE,2.590
160710,1769523,DMS_AdviaCentaur_3,DOSE,8.200
160711,1769524,DMS_AdviaCentaur_3,DOSE,3.400
160712,1769525,DMS_AdviaCentaur_3,DOSE,40.210
160713,1769526,DMS_AdviaCentaur_3,DOSE,3.180
160714,1769527,DMS_AdviaCentaur_3,DOSE,12.900
160715,1769528,DMS_AdviaCentaur_3,DOSE,1.500
160716,1769529,DMS_AdviaCentaur_3,DOSE,13.480
160717,1769530,DMS_AdviaCentaur_3,DOSE,0.300
160718,1769531,DMS_AdviaCentaur_3,DOSE,13.480
160719,1769532,DMS_AdviaCentaur_3,DOSE,0.300
160720,1769533,DMS_AdviaCentaur_3,DOSE,40.210
160721,1769534,DMS_AdviaCentaur_3,DOSE,3.180
160722,1769535,DMS_AdviaCentaur_3,DOSE,12.900
160723,1769536,DMS_AdviaCentaur_3,DOSE,1.500
160724,1769537,DMS_AdviaCentaur_3,DOSE,3.110
160725,1769538,DMS_AdviaCentaur_3,DOSE,13.140
160726,1769539,DMS_AdviaCentaur_3,DOSE,2.120
160727,1769540,DMS_AdviaCentaur_3,DOSE,101.660
160728,1769541,DMS_AdviaCentaur_3,DOSE,1.860
160729,1769542,DMS_AdviaCentaur_3,DOSE,4.800
160730,1769543,DMS_AdviaCentaur_3,DOSE,5.300
160731,1769544,DMS_AdviaCentaur_3,DOSE,13.120
160732,1769545,DMS_AdviaCentaur_3,DOSE,13.140
160733,1769546,DMS_AdviaCentaur_3,DOSE,2.120
160734,1769547,DMS_AdviaCentaur_3,DOSE,101.660
160735,1769548,DMS_AdviaCentaur_3,DOSE,1.860
160736,1769549,DMS_AdviaCentaur_3,DOSE,4.800
160737,1769550,DMS_AdviaCentaur_3,DOSE,5.300
160738,1769551,DMS_AdviaCentaur_3,DOSE,13.120
160739,1769552,DMS_AdviaCentaur_3,DOSE,39.740
160740,1769553,DMS_AdviaCentaur_3,DOSE,1.340
160741,1769554,DMS_AdviaCentaur_3,DOSE,271.910
160742,1769555,DMS_AdviaCentaur_3,DOSE,0.430
160743,1769556,DMS_AdviaCentaur_3,DOSE,11.800
160744,1769557,DMS_AdviaCentaur_3,DOSE,9.200
160745,1769558,DMS_AdviaCentaur_3,DOSE,39.740
160746,1769559,DMS_AdviaCentaur_3,DOSE,1.340
160747,1769560,DMS_AdviaCentaur_3,DOSE,271.910
160748,1769561,DMS_AdviaCentaur_3,DOSE,0.430
160749,1769562,DMS_AdviaCentaur_3,DOSE,11.800
160750,1769563,DMS_AdviaCentaur_3,DOSE,9.200
160751,1769564,DMS_AdviaCentaur_3,DOSE,0.360
160752,1769565,DMS_AdviaCentaur_3,DOSE,63.940
160753,1769566,DMS_AdviaCentaur_3,DOSE,5.880
160754,1769567,DMS_AdviaCentaur_3,DOSE,3.200
160755,1769568,DMS_AdviaCentaur_3,DOSE,5.300
160756,1769569,DMS_AdviaCentaur_3,DOSE,10.140
160757,1769570,DMS_AdviaCentaur_3,DOSE,8.970
160758,1769571,DMS_AdviaCentaur_3,DOSE,6.100
160759,1769572,DMS_AdviaCentaur_3,DOSE,12.500
160760,1769573,DMS_AdviaCentaur_3,DOSE,1.670
160761,1769574,DMS_AdviaCentaur_3,DOSE,2.580
160762,1769579,DMS_AdviaCentaur_3,DOSE,5.240
160763,1769580,DMS_AdviaCentaur_3,DOSE,1.380
160764,1769581,DMS_AdviaCentaur_3,DOSE,113.810
160765,1769582,DMS_AdviaCentaur_3,DOSE,1.250
160766,1769583,DMS_AdviaCentaur_3,DOSE,12.800
160767,1769584,DMS_AdviaCentaur_3,DOSE,9.700
160768,1769585,DMS_AdviaCentaur_3,DOSE,0.001
160769,1769606,DMS_AdviaCentaur_3,DOSE,10.010
160770,1769668,DMS_AdviaCentaur_3,DOSE,7.500
160771,1769669,DMS_AdviaCentaur_3,DOSE,11.800
160772,1769670,DMS_AdviaCentaur_3,DOSE,10.490
160773,1769671,DMS_AdviaCentaur_3,DOSE,13.100
160774,1769672,DMS_AdviaCentaur_3,DOSE,16.400
160775,1769704,DMS_AdviaCentaur_3,DOSE,11.800
160776,1769706,DMS_AdviaCentaur_3,DOSE,7.500
160777,1769708,DMS_AdviaCentaur_3,DOSE,10.490
160778,1769709,DMS_AdviaCentaur_3,DOSE,13.100
160779,1769711,DMS_AdviaCentaur_3,DOSE,16.400
160780,1769713,DMS_AdviaCentaur_3,DOSE,17.510
160781,1769714,DMS_AdviaCentaur_3,DOSE,18.590
160782,1769715,DMS_AdviaCentaur_3,DOSE,2.701
